event_id,season,player_id,player_name,from_club_id,from_club,to_club_id,to_club,semantic_type,fee_text,paired_internal_faces,source_faces
TM-2026-00352,2026/27,432092,Roberto Piccoli,430,ACF Fiorentina,1025,Bologna FC 1909,LOAN,loan transfer,1,IN+OUT
TM-2026-00353,2026/27,432298,Zion Suzuki,130,Parma Calcio 1913,405,Aston Villa,PERMANENT_OR_OTHER_EXPLICIT,€30.00m,0,OUT
TM-2026-00354,2026/27,433181,Tino Anjorin,416,Torino FC,749,FC Empoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00355,2026/27,433181,Tino Anjorin,749,FC Empoli,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€4.50m,0,IN
TM-2026-00356,2026/27,433188,Curtis Jones,31,Liverpool FC,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€30.00m,0,IN
TM-2026-00357,2026/27,433584,Alessio Zerbin,2239,US Cremonese,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00358,2026/27,433584,Alessio Zerbin,6195,SSC Napoli,8970,Frosinone Calcio,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,1,IN+OUT
TM-2026-00359,2026/27,438961,Michael Svoboda,607,Venezia FC,1237,Brighton & Hove Albion,PERMANENT_OR_OTHER_EXPLICIT,€5.00m,0,OUT
TM-2026-00360,2026/27,441611,Michael Venturi,607,Venezia FC,2331,US Avellino 1912,LOAN,loan transfer,0,OUT
TM-2026-00361,2026/27,442703,Ylber Ramadani,1005,US Lecce,37951,Corum FK,PERMANENT_OR_OTHER_EXPLICIT,€1.00m,0,OUT
TM-2026-00362,2026/27,444662,Niccolò Corrado,8970,Frosinone Calcio,749,FC Empoli,LOAN,loan transfer,0,OUT
TM-2026-00363,2026/27,447661,Douglas Luiz,405,Aston Villa,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00364,2026/27,454386,Adrian Benedyczak,10484,Kasimpasa,130,Parma Calcio 1913,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00365,2026/27,454386,Adrian Benedyczak,130,Parma Calcio 1913,10484,Kasimpasa,PERMANENT_OR_OTHER_EXPLICIT,€4.00m,0,OUT
TM-2026-00366,2026/27,455661,Nick Woltemade,762,Newcastle United,506,Juventus FC,LOAN,Loan fee: €3.60m,0,IN
TM-2026-00367,2026/27,457237,Sergio Kalaj,8970,Frosinone Calcio,3522,Spezia Calcio,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00368,2026/27,457422,Samuele Mulattieri,6574,US Sassuolo,276,Hellas Verona,LOAN,loan transfer,0,OUT
TM-2026-00369,2026/27,457422,Samuele Mulattieri,897,Deportivo A Coruña,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00370,2026/27,457444,Giuseppe Aurelio,3522,Spezia Calcio,1390,Cagliari Calcio,PERMANENT_OR_OTHER_EXPLICIT,€800k,0,IN
TM-2026-00371,2026/27,457673,Gabriel Strefezza,130,Parma Calcio 1913,683,Olympiacos Piraeus,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00372,2026/27,458816,Kevin Cannavò,4031,Cosenza Calcio,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00373,2026/27,458816,Kevin Cannavò,607,Venezia FC,3522,Spezia Calcio,LOAN,loan transfer,0,OUT
TM-2026-00374,2026/27,459128,Marco Brescianini,430,ACF Fiorentina,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00375,2026/27,459128,Marco Brescianini,800,Atalanta BC,430,ACF Fiorentina,PERMANENT_OR_OTHER_EXPLICIT,€10.00m,1,IN+OUT
TM-2026-00376,2026/27,459665,Patrizio Masini,252,Genoa CFC,8970,Frosinone Calcio,LOAN,loan transfer,1,IN+OUT
TM-2026-00377,2026/27,459945,Nunzio Lella,607,Venezia FC,276,Hellas Verona,PERMANENT_OR_OTHER_EXPLICIT,€250k,0,OUT
TM-2026-00378,2026/27,461943,Daniel Bragança,336,Sporting CP,416,Torino FC,LOAN,Loan fee: €1.00m,0,IN
TM-2026-00379,2026/27,462699,Franz Stolz,316,Grazer AK 1902,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00380,2026/27,463603,Benoît Badiashile,631,Chelsea FC,6195,SSC Napoli,LOAN,Loan fee: €3.00m,0,IN
TM-2026-00381,2026/27,463620,Willem Geubbels,10004,Paris FC,1005,US Lecce,PERMANENT_OR_OTHER_EXPLICIT,€4.60m,0,IN
TM-2026-00382,2026/27,467563,Armel Bella-Kotchap,276,Hellas Verona,607,Venezia FC,PERMANENT_OR_OTHER_EXPLICIT,€7.00m,0,IN
TM-2026-00383,2026/27,467992,Samuele Ricci,5,AC Milan,1047,Como 1907,LOAN,Loan fee: €1.50m,1,IN+OUT
TM-2026-00384,2026/27,468066,Jens Cajuste,6195,SSC Napoli,1084,Málaga CF,LOAN,loan transfer,0,OUT
TM-2026-00385,2026/27,468066,Jens Cajuste,677,Ipswich Town,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00386,2026/27,468192,Daniel Bîrligea,301,FCSB,8970,Frosinone Calcio,LOAN,Loan fee: €1.50m,0,IN
TM-2026-00387,2026/27,469690,Nik Prelec,1390,Cagliari Calcio,988,Oxford United,PERMANENT_OR_OTHER_EXPLICIT,€1.00m,0,OUT
TM-2026-00388,2026/27,469690,Nik Prelec,988,Oxford United,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00389,2026/27,470794,Ivan Ilić,416,Torino FC,1005,US Lecce,LOAN,loan transfer,1,IN+OUT
TM-2026-00390,2026/27,481344,Alessandro Russo,22249,Audace Cerignola,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00391,2026/27,481675,Christos Mandas,989,AFC Bournemouth,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00392,2026/27,483348,Djed Spence,148,Tottenham Hotspur,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€30.00m,0,IN
TM-2026-00393,2026/27,485584,Anass Salah-Eddine,383,PSV Eindhoven,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00394,2026/27,486031,Nico González,13,Atlético de Madrid,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00395,2026/27,487836,Simone Panada,41110,Atalanta U23,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00396,2026/27,487843,Lorenzo Colombo,252,Genoa CFC,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00397,2026/27,487843,Lorenzo Colombo,5,AC Milan,252,Genoa CFC,PERMANENT_OR_OTHER_EXPLICIT,€7.00m,1,IN+OUT
TM-2026-00398,2026/27,487969,Randal Kolo Muani,583,Paris Saint-Germain,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€41.20m,0,IN
TM-2026-00399,2026/27,488052,Matthias Braunöder,1047,Como 1907,4159,Carrarese Calcio 1908,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00400,2026/27,488052,Matthias Braunöder,332,SSC Bari,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00401,2026/27,488996,Thórir Jóhann Helgason,1005,US Lecce,607,Venezia FC,FREE_TRANSFER,free transfer,1,IN+OUT
TM-2026-00402,2026/27,490423,Ignace Van der Brempt,1047,Como 1907,6574,US Sassuolo,LOAN,loan transfer,1,IN+OUT
TM-2026-00403,2026/27,490573,Seid Korac,607,Venezia FC,276,Hellas Verona,LOAN,loan transfer,0,OUT
TM-2026-00404,2026/27,494805,Alessio Pozzi,7030,Vis Pesaro 1898,607,Venezia FC,PERMANENT_OR_OTHER_EXPLICIT,?,0,IN
TM-2026-00405,2026/27,495722,Devis Vásquez,114,Besiktas JK,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00406,2026/27,496745,Emil Holm,506,Juventus FC,1025,Bologna FC 1909,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00407,2026/27,503881,Aster Vranckx,6574,US Sassuolo,82,VfL Wolfsburg,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00408,2026/27,503991,Yunus Musah,800,Atalanta BC,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00409,2026/27,504148,Tariq Lamptey,430,ACF Fiorentina,1039,Queens Park Rangers,FREE_TRANSFER,free transfer,0,OUT
TM-2026-00410,2026/27,507486,Simon Sohm,1025,Bologna FC 1909,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00411,2026/27,507486,Simon Sohm,430,ACF Fiorentina,607,Venezia FC,LOAN,loan transfer,1,IN+OUT
TM-2026-00412,2026/27,510103,Tomas Bobcek,4000,Lechia Gdansk,8970,Frosinone Calcio,PERMANENT_OR_OTHER_EXPLICIT,€10.70m,0,IN
TM-2026-00413,2026/27,513245,Jesper Lindstrøm,6195,SSC Napoli,409,Red Bull Salzburg,LOAN,loan transfer,0,OUT
TM-2026-00414,2026/27,513245,Jesper Lindstrøm,82,VfL Wolfsburg,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00415,2026/27,514888,Oliver Sørensen,130,Parma Calcio 1913,371,Celtic FC,LOAN,loan transfer,0,OUT
TM-2026-00416,2026/27,521407,Walid Cheddira,1005,US Lecce,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00417,2026/27,521407,Walid Cheddira,6195,SSC Napoli,2331,US Avellino 1912,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,OUT
TM-2026-00418,2026/27,522681,Ben Lhassine Kone,1047,Como 1907,8970,Frosinone Calcio,PERMANENT_OR_OTHER_EXPLICIT,€1.30m,1,IN+OUT
TM-2026-00419,2026/27,522681,Ben Lhassine Kone,8970,Frosinone Calcio,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00420,2026/27,524428,Nicolas Galazzi,2919,AC Monza,3037,Calcio Padova,LOAN,loan transfer,0,OUT
TM-2026-00421,2026/27,525299,Miguel Gutiérrez,6195,SSC Napoli,15,Bayer 04 Leverkusen,PERMANENT_OR_OTHER_EXPLICIT,€26.00m,0,OUT
TM-2026-00422,2026/27,531065,Oussama El Azzouzi,290,AJ Auxerre,1025,Bologna FC 1909,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00423,2026/27,531957,Cody Drameh,3008,Hull City,252,Genoa CFC,PERMANENT_OR_OTHER_EXPLICIT,€4.50m,0,IN
TM-2026-00424,2026/27,532495,Marlon Mustapha,1047,Como 1907,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2026-00425,2026/27,532495,Marlon Mustapha,3551,SCR Altach,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00426,2026/27,533738,Jonathan David,506,Juventus FC,13,Atlético de Madrid,LOAN,loan transfer,0,OUT
TM-2026-00427,2026/27,534081,Jacopo Gelli,8970,Frosinone Calcio,1429,Cesena FC,LOAN,loan transfer,0,OUT
TM-2026-00428,2026/27,535740,Giuseppe Ciocci,1390,Cagliari Calcio,3522,Spezia Calcio,FREE_TRANSFER,free transfer,0,OUT
TM-2026-00429,2026/27,535797,Lorenzo Sgarbi,2331,US Avellino 1912,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00430,2026/27,535797,Lorenzo Sgarbi,6195,SSC Napoli,4330,US Sambenedettese,LOAN,loan transfer,0,OUT
TM-2026-00431,2026/27,537171,Semuel Pizzignacco,2919,AC Monza,4159,Carrarese Calcio 1908,LOAN,loan transfer,0,OUT
TM-2026-00432,2026/27,537509,Mattia Compagnon,41101,Juventus Next Gen,607,Venezia FC,PERMANENT_OR_OTHER_EXPLICIT,€1.00m,0,IN
TM-2026-00433,2026/27,537509,Mattia Compagnon,607,Venezia FC,276,Hellas Verona,LOAN,loan transfer,0,OUT
TM-2026-00434,2026/27,537509,Mattia Compagnon,607,Venezia FC,41101,Juventus Next Gen,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00435,2026/27,537602,João Mário,1025,Bologna FC 1909,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00436,2026/27,537602,João Mário,506,Juventus FC,430,ACF Fiorentina,LOAN,Loan fee: €1.80m,1,IN+OUT
TM-2026-00437,2026/27,537767,Antonio Casas,607,Venezia FC,2448,Sporting Gijón,LOAN,loan transfer,0,OUT
TM-2026-00438,2026/27,538918,Sebastiano Esposito,1390,Cagliari Calcio,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00439,2026/27,538918,Sebastiano Esposito,1390,Cagliari Calcio,6574,US Sassuolo,LOAN,Loan fee: €1.00m,1,IN+OUT
TM-2026-00440,2026/27,538918,Sebastiano Esposito,46,Inter Milan,1390,Cagliari Calcio,PERMANENT_OR_OTHER_EXPLICIT,€4.00m,1,IN+OUT
TM-2026-00441,2026/27,538964,Thijs Dallinga,1025,Bologna FC 1909,3,1.FC Köln,LOAN,Loan fee: €1.00m,0,OUT
TM-2026-00442,2026/27,538974,Janis Antiste,170,Rapid Vienna,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00443,2026/27,538974,Janis Antiste,6574,US Sassuolo,428,Górnik Zabrze,LOAN,loan transfer,0,OUT
TM-2026-00444,2026/27,539134,Daniel Maldini,398,SS Lazio,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00445,2026/27,539134,Daniel Maldini,800,Atalanta BC,1390,Cagliari Calcio,LOAN,Loan fee: €1.00m,1,IN+OUT
TM-2026-00446,2026/27,539582,Massimo Zilli,8970,Frosinone Calcio,4031,Cosenza Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00447,2026/27,542588,Alessandro Sorrentino,2919,AC Monza,3037,Calcio Padova,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00448,2026/27,542588,Alessandro Sorrentino,3037,Calcio Padova,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00449,2026/27,542819,Milutin Osmajic,466,Preston North End,252,Genoa CFC,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,IN
TM-2026-00450,2026/27,543727,Botond Balogh,120,Kocaelispor,130,Parma Calcio 1913,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00451,2026/27,543727,Botond Balogh,130,Parma Calcio 1913,968,KVC Westerlo,PERMANENT_OR_OTHER_EXPLICIT,€500k,0,OUT
TM-2026-00452,2026/27,543771,Kristjan Asllani,114,Besiktas JK,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00453,2026/27,543771,Kristjan Asllani,46,Inter Milan,2524,Al-Jazira Club,LOAN,Loan fee: €2.00m,0,OUT
TM-2026-00454,2026/27,545538,Lameck Banda,1005,US Lecce,38559,Swehly SC,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00455,2026/27,54906,Matteo Darmian,46,Inter Milan,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2026-00456,2026/27,550550,Gonçalo Ramos,583,Paris Saint-Germain,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,€74.00m,0,IN
TM-2026-00457,2026/27,551752,Demba Seck,416,Torino FC,669,FK Partizan Belgrade,PERMANENT_OR_OTHER_EXPLICIT,€1.40m,0,OUT
TM-2026-00458,2026/27,551752,Demba Seck,669,FK Partizan Belgrade,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00459,2026/27,552472,Nahuel Estévez,130,Parma Calcio 1913,458,Palermo FC,FREE_TRANSFER,free transfer,0,OUT
TM-2026-00460,2026/27,552955,Santiago Gimenez,5,AC Milan,720,FC Porto,LOAN,loan transfer,0,OUT
TM-2026-00461,2026/27,555015,Ruan,330,Clube Atlético Mineiro,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00462,2026/27,555015,Ruan,6574,US Sassuolo,330,Clube Atlético Mineiro,PERMANENT_OR_OTHER_EXPLICIT,€3.50m,0,OUT
TM-2026-00463,2026/27,555106,Filip Marchwiński,1005,US Lecce,5689,Cracovia,LOAN,loan transfer,0,OUT
TM-2026-00464,2026/27,555820,Martín Payero,2239,US Cremonese,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00465,2026/27,555820,Martín Payero,410,Udinese Calcio,1010,Watford FC,PERMANENT_OR_OTHER_EXPLICIT,€4.00m,0,OUT
TM-2026-00466,2026/27,559333,Kian Fitz-Jim,610,Ajax Amsterdam,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,IN
TM-2026-00467,2026/27,566613,Bjarki Bjarkason,607,Venezia FC,4554,FC Südtirol,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00468,2026/27,566626,Elias Havel,4467,TSV Hartberg,252,Genoa CFC,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,0,IN
TM-2026-00469,2026/27,566936,Antonio Cioffi,22045,Latina Calcio 1932,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00470,2026/27,566936,Antonio Cioffi,6195,SSC Napoli,22045,Latina Calcio 1932,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00471,2026/27,567454,Lorenzo Lucchesi,2919,AC Monza,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00472,2026/27,567454,Lorenzo Lucchesi,430,ACF Fiorentina,2919,AC Monza,PERMANENT_OR_OTHER_EXPLICIT,€1.00m,1,IN+OUT
TM-2026-00473,2026/27,567465,Sebastiano Desplanches,458,Palermo FC,8970,Frosinone Calcio,LOAN,loan transfer,0,IN
TM-2026-00474,2026/27,568559,Radu Drăgușin,148,Tottenham Hotspur,430,ACF Fiorentina,LOAN,Loan fee: €1.50m,0,IN
TM-2026-00475,2026/27,568617,Răzvan Sava,410,Udinese Calcio,40812,Universitatea Craiova,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,OUT
TM-2026-00476,2026/27,568693,Pape Matar Sarr,148,Tottenham Hotspur,506,Juventus FC,LOAN,Loan fee: €2.80m,0,IN
TM-2026-00477,2026/27,569598,Youssouf Fofana,5,AC Milan,368,Sevilla FC,LOAN,loan transfer,0,OUT
TM-2026-00478,2026/27,571607,Fabio Miretti,506,Juventus FC,114,Besiktas JK,LOAN,Loan fee: €2.10m,0,OUT
TM-2026-00479,2026/27,572265,Lorenzo Lucca,703,Nottingham Forest,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00480,2026/27,575998,Leonardo Balerdi,244,Olympique Marseille,12,AS Roma,LOAN,Loan fee: €1.00m,0,IN
TM-2026-00481,2026/27,582664,Álex Sala,1005,US Lecce,237,RCD Mallorca,LOAN,loan transfer,0,OUT
TM-2026-00482,2026/27,583404,Marcus Pedersen,416,Torino FC,683,Olympiacos Piraeus,PERMANENT_OR_OTHER_EXPLICIT,€6.00m,0,OUT
TM-2026-00483,2026/27,587505,Nikola Cavlina,1047,Como 1907,419,GNK Dinamo Zagreb,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00484,2026/27,591193,Niels Nkounkou,416,Torino FC,24,Eintracht Frankfurt,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00485,2026/27,592975,Woyo Coulibaly,6574,US Sassuolo,1003,Leicester City,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00486,2026/27,593774,Anouar El Azzouzi,38,Fortuna Düsseldorf,8970,Frosinone Calcio,FREE_TRANSFER,free transfer,0,IN
TM-2026-00487,2026/27,595809,Beto,29,Everton FC,430,ACF Fiorentina,PERMANENT_OR_OTHER_EXPLICIT,€18.00m,0,IN
TM-2026-00488,2026/27,600936,Luca Moro,6574,US Sassuolo,3037,Calcio Padova,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00489,2026/27,602124,Alessandro Bianco,1091,PAOK Thessaloniki,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00490,2026/27,602124,Alessandro Bianco,430,ACF Fiorentina,1385,Modena FC,PERMANENT_OR_OTHER_EXPLICIT,€1.00m,0,OUT
TM-2026-00491,2026/27,604207,Filippo Rinaldi,130,Parma Calcio 1913,1627,Catania FC,LOAN,loan transfer,0,OUT
TM-2026-00492,2026/27,604239,Gabriele Artistico,3522,Spezia Calcio,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00493,2026/27,604239,Gabriele Artistico,398,SS Lazio,3037,Calcio Padova,PERMANENT_OR_OTHER_EXPLICIT,€3.00m,0,OUT
TM-2026-00494,2026/27,607034,Akor Adams,368,Sevilla FC,607,Venezia FC,PERMANENT_OR_OTHER_EXPLICIT,€16.00m,0,IN
TM-2026-00495,2026/27,610442,Rasmus Højlund,6195,SSC Napoli,985,Manchester United,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00496,2026/27,610442,Rasmus Højlund,985,Manchester United,6195,SSC Napoli,PERMANENT_OR_OTHER_EXPLICIT,€44.00m,0,IN
TM-2026-00497,2026/27,612059,Edoardo Piana,33734,SS Monopoli 1966,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00498,2026/27,613393,Gaetano Oristanio,130,Parma Calcio 1913,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00499,2026/27,613393,Gaetano Oristanio,607,Venezia FC,416,Torino FC,LOAN,loan transfer,1,IN+OUT
TM-2026-00500,2026/27,616058,Daniel Fossati,252,Genoa CFC,69438,Rovato Calcio,FREE_TRANSFER,free transfer,0,OUT
TM-2026-00501,2026/27,616058,Daniel Fossati,27568,US Follonica Gavorrano,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00502,2026/27,616228,Filippo Neri,4271,US Triestina,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00503,2026/27,618341,Mario Gila,398,SS Lazio,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,€30.00m,1,IN+OUT
TM-2026-00504,2026/27,626913,Boulaye Dia,380,US Salernitana 1919,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,€11.30m,0,IN
TM-2026-00505,2026/27,626913,Boulaye Dia,398,SS Lazio,273,Stade Rennais FC,LOAN,Loan fee: €2.00m,0,OUT
TM-2026-00506,2026/27,626913,Boulaye Dia,398,SS Lazio,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00507,2026/27,627228,Yan Couto,16,Borussia Dortmund,1047,Como 1907,LOAN,Loan fee: €3.00m,0,IN
TM-2026-00508,2026/27,627626,Wilfried Gnonto,399,Leeds United,430,ACF Fiorentina,LOAN,Loan fee: €1.00m,0,IN
TM-2026-00509,2026/27,628366,Lucas Beltrán,1049,Valencia CF,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00510,2026/27,628366,Lucas Beltrán,430,ACF Fiorentina,209,CA River Plate,LOAN,Loan fee: €430k,0,OUT
TM-2026-00511,2026/27,628558,Riccardo Ciervo,1429,Cesena FC,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00512,2026/27,628558,Riccardo Ciervo,6574,US Sassuolo,1390,Cagliari Calcio,LOAN,loan transfer,1,IN+OUT
TM-2026-00513,2026/27,631007,Filippo Terracciano,2239,US Cremonese,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00514,2026/27,631927,Saud Abdulhamid,12,AS Roma,826,RC Lens,PERMANENT_OR_OTHER_EXPLICIT,€3.50m,0,OUT
TM-2026-00515,2026/27,631927,Saud Abdulhamid,826,RC Lens,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00516,2026/27,633306,Iván Azón,1047,Como 1907,3709,Getafe CF,LOAN,loan transfer,0,OUT
TM-2026-00517,2026/27,633306,Iván Azón,677,Ipswich Town,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00518,2026/27,633530,Jordan Zemura,410,Udinese Calcio,1010,Watford FC,LOAN,loan transfer,0,OUT
TM-2026-00519,2026/27,633668,Giovanni Fabbian,1025,Bologna FC 1909,430,ACF Fiorentina,PERMANENT_OR_OTHER_EXPLICIT,€13.00m,1,IN+OUT
TM-2026-00520,2026/27,633668,Giovanni Fabbian,430,ACF Fiorentina,1025,Bologna FC 1909,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00521,2026/27,633668,Giovanni Fabbian,430,ACF Fiorentina,130,Parma Calcio 1913,LOAN,Loan fee: €1.00m,1,IN+OUT
TM-2026-00522,2026/27,646747,Rafa Obrador,294,SL Benfica,6574,US Sassuolo,LOAN,loan transfer,0,IN
TM-2026-00523,2026/27,646747,Rafa Obrador,416,Torino FC,294,SL Benfica,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00524,2026/27,647280,Kieron Bowie,276,Hellas Verona,6574,US Sassuolo,LOAN,loan transfer,0,IN
TM-2026-00525,2026/27,64793,Leonardo Pavoletti,1390,Cagliari Calcio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
